"taxon_key","scientific_name","common_name","family","genus","class","order","protein.class","iron.class","selenium.class","calcium.class","zinc.class","omega3.class","protein.g","protein.g_l95","protein.g_u95","iron.mg","iron.mg_l95","iron.mg_u95","selenium.mcg","selenium.mcg_l95","selenium.mcg_u95","calcium.mg","calcium.mg_l95","calcium.mg_u95","zinc.mg","zinc.mg_l95","zinc.mg_u95","omega3.g","omega3.g_l95","omega3.g_u95"
690024,"Artemesia longinaris","Argentine stiletto shrimp","Penaeidae","Artemesia","Malacostraca","Decapoda","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca",20.243052,19.1979892737219,21.2881147262781,1.59,1.20515067639557,1.97484932360443,48.3,-31.7490898379006,128.349089837901,109.428571428571,35.1454910697516,183.711651787391,1.78833333333333,1.17305908323593,2.40360758343074,0.285468320478261,0.185299844791216,0.385636796165306
690029,"Ensis directus","Atlantic razor clam","Pharidae","Ensis","Bivalvia","Veneroida","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia",9.8808,8.64128332665152,11.1203166733485,8.53114341666667,1.94798879055663,15.1142980427767,61,49.9650457697639,72.0349542302361,149.4300599,70.8265817693624,228.033538030638,2.03635425,0.55979047057654,3.51291802942346,0.3125573924,0.201692341161993,0.423422443638007
690030,"Argopecten irradians","Atlantic bay scallop","Pectinidae","Argopecten","Bivalvia","Ostreoida","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia",9.8808,8.64128332665152,11.1203166733485,8.53114341666667,1.94798879055663,15.1142980427767,61,49.9650457697639,72.0349542302361,149.4300599,70.8265817693624,228.033538030638,2.03635425,0.55979047057654,3.51291802942346,0.3125573924,0.201692341161993,0.423422443638007
690031,"Cancer irroratus","Atlantic rock crab","Cancridae","Cancer","Malacostraca","Decapoda","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca",20.243052,19.1979892737219,21.2881147262781,1.59,1.20515067639557,1.97484932360443,48.3,-31.7490898379006,128.349089837901,109.428571428571,35.1454910697516,183.711651787391,1.78833333333333,1.17305908323593,2.40360758343074,0.285468320478261,0.185299844791216,0.385636796165306
690032,"Xiphopenaeus kroyeri","Atlantic seabob","Penaeidae","Xiphopenaeus","Malacostraca","Decapoda","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca",20.243052,19.1979892737219,21.2881147262781,1.59,1.20515067639557,1.97484932360443,48.3,-31.7490898379006,128.349089837901,109.428571428571,35.1454910697516,183.711651787391,1.78833333333333,1.17305908323593,2.40360758343074,0.285468320478261,0.185299844791216,0.385636796165306
690033,"Spisula solidissima","Atlantic surf clam","Mactridae","Spisula","Bivalvia","Veneroida","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia",9.8808,8.64128332665152,11.1203166733485,8.53114341666667,1.94798879055663,15.1142980427767,61,49.9650457697639,72.0349542302361,149.4300599,70.8265817693624,228.033538030638,2.03635425,0.55979047057654,3.51291802942346,0.3125573924,0.201692341161993,0.423422443638007
690036,"Mytilus planulatus","Australian mussel","Mytilidae","Mytilus","Bivalvia","Mytiloida","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia",9.8808,8.64128332665152,11.1203166733485,8.53114341666667,1.94798879055663,15.1142980427767,61,49.9650457697639,72.0349542302361,149.4300599,70.8265817693624,228.033538030638,2.03635425,0.55979047057654,3.51291802942346,0.3125573924,0.201692341161993,0.423422443638007
690039,"Panulirus cygnus","Australian spiny lobster","Palinuridae","Panulirus","Malacostraca","Decapoda","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca",20.243052,19.1979892737219,21.2881147262781,1.59,1.20515067639557,1.97484932360443,48.3,-31.7490898379006,128.349089837901,109.428571428571,35.1454910697516,183.711651787391,1.78833333333333,1.17305908323593,2.40360758343074,0.285468320478261,0.185299844791216,0.385636796165306
690042,"Fenneropenaeus merguiensis","Banana prawn","Penaeidae","Fenneropenaeus","Malacostraca","Decapoda","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca",20.243052,19.1979892737219,21.2881147262781,1.59,1.20515067639557,1.97484932360443,48.3,-31.7490898379006,128.349089837901,109.428571428571,35.1454910697516,183.711651787391,1.78833333333333,1.17305908323593,2.40360758343074,0.285468320478261,0.185299844791216,0.385636796165306
690043,"Pollicipes pollicipes","Atlantic barnacle","Pollicipedidae","Pollicipes","Maxillopoda","Pedunculata","Global invertebrate","Global invertebrate","Global invertebrate","Global invertebrate","Global invertebrate","Global invertebrate",16.6153715909091,15.4250400074483,17.8057031743698,4.79360465384615,1.66705389608871,7.9201554116036,57.825,48.4825162980533,67.1674837019467,126.095858291667,75.2735571547974,176.918159428536,1.96871218181818,0.921441595189456,3.01598276844691,0.331356189798611,0.262993422995387,0.399718956601835
690044,"Hippopus hippopus","Bear paw clam","Tridacnidae","Hippopus","Bivalvia","Veneroida","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia",9.8808,8.64128332665152,11.1203166733485,8.53114341666667,1.94798879055663,15.1142980427767,61,49.9650457697639,72.0349542302361,149.4300599,70.8265817693624,228.033538030638,2.03635425,0.55979047057654,3.51291802942346,0.3125573924,0.201692341161993,0.423422443638007
690047,"Menippe mercenaria","Black stone crab","Menippidae","Menippe","Malacostraca","Decapoda","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca",20.243052,19.1979892737219,21.2881147262781,1.59,1.20515067639557,1.97484932360443,48.3,-31.7490898379006,128.349089837901,109.428571428571,35.1454910697516,183.711651787391,1.78833333333333,1.17305908323593,2.40360758343074,0.285468320478261,0.185299844791216,0.385636796165306
690048,"Pinctada margaritifera","Pacific pearl-oyster","Pteriidae","Pinctada","Bivalvia","Pterioida","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia",9.8808,8.64128332665152,11.1203166733485,8.53114341666667,1.94798879055663,15.1142980427767,61,49.9650457697639,72.0349542302361,149.4300599,70.8265817693624,228.033538030638,2.03635425,0.55979047057654,3.51291802942346,0.3125573924,0.201692341161993,0.423422443638007
690049,"Haliotis rubra","Blacklip abalone","Haliotidae","Haliotis","Gastropoda","Patellogastropoda","Gastropoda","Global invertebrate","Global invertebrate","Global invertebrate","Global invertebrate","Global invertebrate",15.8567,14.8050653922559,16.9083346077441,4.79360465384615,1.66705389608871,7.9201554116036,57.825,48.4825162980533,67.1674837019467,126.095858291667,75.2735571547974,176.918159428536,1.96871218181818,0.921441595189456,3.01598276844691,0.331356189798611,0.262993422995387,0.399718956601835
690050,"Tegillarca granosa","Granular ark","Arcidae","Tegillarca","Bivalvia","Arcoida","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia",9.8808,8.64128332665152,11.1203166733485,8.53114341666667,1.94798879055663,15.1142980427767,61,49.9650457697639,72.0349542302361,149.4300599,70.8265817693624,228.033538030638,2.03635425,0.55979047057654,3.51291802942346,0.3125573924,0.201692341161993,0.423422443638007
690051,"Aristeus antennatus","Blue and red shrimp","Aristeidae","Aristeus","Malacostraca","Decapoda","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca",20.243052,19.1979892737219,21.2881147262781,1.59,1.20515067639557,1.97484932360443,48.3,-31.7490898379006,128.349089837901,109.428571428571,35.1454910697516,183.711651787391,1.78833333333333,1.17305908323593,2.40360758343074,0.285468320478261,0.185299844791216,0.385636796165306
690052,"Callinectes sapidus","Blue crab","Portunidae","Callinectes","Malacostraca","Decapoda","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca",20.243052,19.1979892737219,21.2881147262781,1.59,1.20515067639557,1.97484932360443,48.3,-31.7490898379006,128.349089837901,109.428571428571,35.1454910697516,183.711651787391,1.78833333333333,1.17305908323593,2.40360758343074,0.285468320478261,0.185299844791216,0.385636796165306
690053,"Mytilus edulis","Blue mussel","Mytilidae","Mytilus","Bivalvia","Mytiloida","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia",9.8808,8.64128332665152,11.1203166733485,8.53114341666667,1.94798879055663,15.1142980427767,61,49.9650457697639,72.0349542302361,149.4300599,70.8265817693624,228.033538030638,2.03635425,0.55979047057654,3.51291802942346,0.3125573924,0.201692341161993,0.423422443638007
690054,"Litopenaeus stylirostris","Blue shrimp","Penaeidae","Litopenaeus","Malacostraca","Decapoda","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca",20.243052,19.1979892737219,21.2881147262781,1.59,1.20515067639557,1.97484932360443,48.3,-31.7490898379006,128.349089837901,109.428571428571,35.1454910697516,183.711651787391,1.78833333333333,1.17305908323593,2.40360758343074,0.285468320478261,0.185299844791216,0.385636796165306
690055,"Portunus pelagicus","Blue swimming crab","Portunidae","Portunus","Malacostraca","Decapoda","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca",20.243052,19.1979892737219,21.2881147262781,1.59,1.20515067639557,1.97484932360443,48.3,-31.7490898379006,128.349089837901,109.428571428571,35.1454910697516,183.711651787391,1.78833333333333,1.17305908323593,2.40360758343074,0.285468320478261,0.185299844791216,0.385636796165306
690058,"Artemia salina","Brine shrimp","Artemiidae","Artemia","Branchiopoda","Anostraca","Global invertebrate","Global invertebrate","Global invertebrate","Global invertebrate","Global invertebrate","Global invertebrate",16.6153715909091,15.4250400074483,17.8057031743698,4.79360465384615,1.66705389608871,7.9201554116036,57.825,48.4825162980533,67.1674837019467,126.095858291667,75.2735571547974,176.918159428536,1.96871218181818,0.921441595189456,3.01598276844691,0.331356189798611,0.262993422995387,0.399718956601835
690059,"Illex coindetii","Broadtail shortfin squid","Octopodidae","Illex","Cephalopoda","Octopoda","Cephalopoda","Global invertebrate","Global invertebrate","Global invertebrate","Global invertebrate","Cephalopoda",15.541,13.6731878823443,17.4088121176557,4.79360465384615,1.66705389608871,7.9201554116036,57.825,48.4825162980533,67.1674837019467,126.095858291667,75.2735571547974,176.918159428536,1.96871218181818,0.921441595189456,3.01598276844691,0.414250121022222,0.262337754710322,0.566162487334122
690060,"Perna viridis","Brown mussel","Mytilidae","Perna","Bivalvia","Mytiloida","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia",9.8808,8.64128332665152,11.1203166733485,8.53114341666667,1.94798879055663,15.1142980427767,61,49.9650457697639,72.0349542302361,149.4300599,70.8265817693624,228.033538030638,2.03635425,0.55979047057654,3.51291802942346,0.3125573924,0.201692341161993,0.423422443638007
690064,"Saxidomus gigantea","Butter clam","Veneridae","Saxidomus","Bivalvia","Veneroida","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia",9.8808,8.64128332665152,11.1203166733485,8.53114341666667,1.94798879055663,15.1142980427767,61,49.9650457697639,72.0349542302361,149.4300599,70.8265817693624,228.033538030638,2.03635425,0.55979047057654,3.51291802942346,0.3125573924,0.201692341161993,0.423422443638007
690065,"Argopecten gibbus","Calico scallop","Pectinidae","Argopecten","Bivalvia","Ostreoida","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia",9.8808,8.64128332665152,11.1203166733485,8.53114341666667,1.94798879055663,15.1142980427767,61,49.9650457697639,72.0349542302361,149.4300599,70.8265817693624,228.033538030638,2.03635425,0.55979047057654,3.51291802942346,0.3125573924,0.201692341161993,0.423422443638007
690067,"Loligo vulgaris","European squid","Loliginidae","Loligo","Cephalopoda","Teuthida","Cephalopoda","Global invertebrate","Global invertebrate","Global invertebrate","Global invertebrate","Cephalopoda",15.541,13.6731878823443,17.4088121176557,4.79360465384615,1.66705389608871,7.9201554116036,57.825,48.4825162980533,67.1674837019467,126.095858291667,75.2735571547974,176.918159428536,1.96871218181818,0.921441595189456,3.01598276844691,0.414250121022222,0.262337754710322,0.566162487334122
690069,"Jasus lalandii","Cape rock lobster","Palinuridae","Jasus","Malacostraca","Decapoda","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca",20.243052,19.1979892737219,21.2881147262781,1.59,1.20515067639557,1.97484932360443,48.3,-31.7490898379006,128.349089837901,109.428571428571,35.1454910697516,183.711651787391,1.78833333333333,1.17305908323593,2.40360758343074,0.285468320478261,0.185299844791216,0.385636796165306
690070,"Melicertus kerathurus","Caramote prawn","Penaeidae","Melicertus","Malacostraca","Decapoda","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca",20.243052,19.1979892737219,21.2881147262781,1.59,1.20515067639557,1.97484932360443,48.3,-31.7490898379006,128.349089837901,109.428571428571,35.1454910697516,183.711651787391,1.78833333333333,1.17305908323593,2.40360758343074,0.285468320478261,0.185299844791216,0.385636796165306
690071,"Panulirus argus","Caribbean spiny lobster","Palinuridae","Panulirus","Malacostraca","Decapoda","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca",20.243052,19.1979892737219,21.2881147262781,1.59,1.20515067639557,1.97484932360443,48.3,-31.7490898379006,128.349089837901,109.428571428571,35.1454910697516,183.711651787391,1.78833333333333,1.17305908323593,2.40360758343074,0.285468320478261,0.185299844791216,0.385636796165306
690075,"Ostrea chilensis","Chilean flat oyster","Ostreidae","Ostrea","Bivalvia","Ostreoida","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia",9.8808,8.64128332665152,11.1203166733485,8.53114341666667,1.94798879055663,15.1142980427767,61,49.9650457697639,72.0349542302361,149.4300599,70.8265817693624,228.033538030638,2.03635425,0.55979047057654,3.51291802942346,0.3125573924,0.201692341161993,0.423422443638007
690076,"Mytilus chilensis","Chilean mussel","Mytilidae","Mytilus","Bivalvia","Mytiloida","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia",9.8808,8.64128332665152,11.1203166733485,8.53114341666667,1.94798879055663,15.1142980427767,61,49.9650457697639,72.0349542302361,149.4300599,70.8265817693624,228.033538030638,2.03635425,0.55979047057654,3.51291802942346,0.3125573924,0.201692341161993,0.423422443638007
690077,"Heterocarpus reedi","Chilean nylon shrimp","Pandalidae","Heterocarpus","Malacostraca","Decapoda","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca",20.243052,19.1979892737219,21.2881147262781,1.59,1.20515067639557,1.97484932360443,48.3,-31.7490898379006,128.349089837901,109.428571428571,35.1454910697516,183.711651787391,1.78833333333333,1.17305908323593,2.40360758343074,0.285468320478261,0.185299844791216,0.385636796165306
690078,"Loxechinus albus","Chilean sea urchin","Echinidae","Loxechinus","Echinoidea","Echinoida","Echinoidea","Global invertebrate","Global invertebrate","Global invertebrate","Global invertebrate","Global invertebrate",11.97,NA,NA,5.08,1.66705389608871,7.9201554116036,0.04,48.4825162980533,67.1674837019467,126.095858291667,75.2735571547974,176.918159428536,1.96871218181818,0.921441595189456,3.01598276844691,0.331356189798611,0.262993422995387,0.399718956601835
690081,"Aulacomya ater","Chilean ribbed mussel","Mytilidae","Aulacomya","Bivalvia","Mytiloida","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia",9.8808,8.64128332665152,11.1203166733485,8.53114341666667,1.94798879055663,15.1142980427767,61,49.9650457697639,72.0349542302361,149.4300599,70.8265817693624,228.033538030638,2.03635425,0.55979047057654,3.51291802942346,0.3125573924,0.201692341161993,0.423422443638007
690082,"Choromytilus chorus","Choro mussel","Mytilidae","Choromytilus","Bivalvia","Mytiloida","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia",9.8808,8.64128332665152,11.1203166733485,8.53114341666667,1.94798879055663,15.1142980427767,61,49.9650457697639,72.0349542302361,149.4300599,70.8265817693624,228.033538030638,2.03635425,0.55979047057654,3.51291802942346,0.3125573924,0.201692341161993,0.423422443638007
690085,"Sepia officinalis","Common cuttlefish","Sepiidae","Sepia","Cephalopoda","Sepiida","Cephalopoda","Global invertebrate","Global invertebrate","Global invertebrate","Global invertebrate","Cephalopoda",15.541,13.6731878823443,17.4088121176557,4.79360465384615,1.66705389608871,7.9201554116036,57.825,48.4825162980533,67.1674837019467,126.095858291667,75.2735571547974,176.918159428536,1.96871218181818,0.921441595189456,3.01598276844691,0.414250121022222,0.262337754710322,0.566162487334122
690087,"Cardium edule","Common edible cockle","Cardiidae","Cardium","Bivalvia","Veneroida","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia",9.8808,8.64128332665152,11.1203166733485,8.53114341666667,1.94798879055663,15.1142980427767,61,49.9650457697639,72.0349542302361,149.4300599,70.8265817693624,228.033538030638,2.03635425,0.55979047057654,3.51291802942346,0.3125573924,0.201692341161993,0.423422443638007
690088,"Octopus vulgaris","Common octopus","Octopodidae","Octopus","Cephalopoda","Octopoda","Cephalopoda","Global invertebrate","Global invertebrate","Global invertebrate","Global invertebrate","Cephalopoda",15.541,13.6731878823443,17.4088121176557,4.79360465384615,1.66705389608871,7.9201554116036,57.825,48.4825162980533,67.1674837019467,126.095858291667,75.2735571547974,176.918159428536,1.96871218181818,0.921441595189456,3.01598276844691,0.414250121022222,0.262337754710322,0.566162487334122
690089,"Littorina littorea","Common periwinkle","Littorinidae","Littorina","Gastropoda","Neotaenioglossa","Gastropoda","Global invertebrate","Global invertebrate","Global invertebrate","Global invertebrate","Global invertebrate",15.8567,14.8050653922559,16.9083346077441,4.79360465384615,1.66705389608871,7.9201554116036,57.825,48.4825162980533,67.1674837019467,126.095858291667,75.2735571547974,176.918159428536,1.96871218181818,0.921441595189456,3.01598276844691,0.331356189798611,0.262993422995387,0.399718956601835
690090,"Palaemon serratus","Common prawn","Palaemonidae","Palaemon","Malacostraca","Decapoda","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca",20.243052,19.1979892737219,21.2881147262781,1.59,1.20515067639557,1.97484932360443,48.3,-31.7490898379006,128.349089837901,109.428571428571,35.1454910697516,183.711651787391,1.78833333333333,1.17305908323593,2.40360758343074,0.285468320478261,0.185299844791216,0.385636796165306
690091,"Crangon crangon","Common shrimp","Crangonidae","Crangon","Malacostraca","Decapoda","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca",20.243052,19.1979892737219,21.2881147262781,1.59,1.20515067639557,1.97484932360443,48.3,-31.7490898379006,128.349089837901,109.428571428571,35.1454910697516,183.711651787391,1.78833333333333,1.17305908323593,2.40360758343074,0.285468320478261,0.185299844791216,0.385636796165306
690092,"Palinurus elephas","Common spiny lobster","Palinuridae","Palinurus","Malacostraca","Decapoda","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca",20.243052,19.1979892737219,21.2881147262781,1.59,1.20515067639557,1.97484932360443,48.3,-31.7490898379006,128.349089837901,109.428571428571,35.1454910697516,183.711651787391,1.78833333333333,1.17305908323593,2.40360758343074,0.285468320478261,0.185299844791216,0.385636796165306
690094,"Crassostrea corteziensis","Cortez oyster","Ostreidae","Crassostrea","Bivalvia","Ostreoida","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia","Bivalvia",9.8808,8.64128332665152,11.1203166733485,8.53114341666667,1.94798879055663,15.1142980427767,61,49.9650457697639,72.0349542302361,149.4300599,70.8265817693624,228.033538030638,2.03635425,0.55979047057654,3.51291802942346,0.3125573924,0.201692341161993,0.423422443638007
690100,"Farfantepenaeus brevirostris","Crystal shrimp","Penaeidae","Farfantepenaeus","Malacostraca","Decapoda","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca",20.243052,19.1979892737219,21.2881147262781,1.59,1.20515067639557,1.97484932360443,48.3,-31.7490898379006,128.349089837901,109.428571428571,35.1454910697516,183.711651787391,1.78833333333333,1.17305908323593,2.40360758343074,0.285468320478261,0.185299844791216,0.385636796165306
690105,"Callinectes danae","Dana's swimming crab","Portunidae","Callinectes","Malacostraca","Decapoda","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca",20.243052,19.1979892737219,21.2881147262781,1.59,1.20515067639557,1.97484932360443,48.3,-31.7490898379006,128.349089837901,109.428571428571,35.1454910697516,183.711651787391,1.78833333333333,1.17305908323593,2.40360758343074,0.285468320478261,0.185299844791216,0.385636796165306
690109,"Parapenaeus longirostris","Deepwater rose shrimp","Penaeidae","Parapenaeus","Malacostraca","Decapoda","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca",20.243052,19.1979892737219,21.2881147262781,1.59,1.20515067639557,1.97484932360443,48.3,-31.7490898379006,128.349089837901,109.428571428571,35.1454910697516,183.711651787391,1.78833333333333,1.17305908323593,2.40360758343074,0.285468320478261,0.185299844791216,0.385636796165306
690115,"Cancer magister","Dungeness crab","Cancridae","Cancer","Malacostraca","Decapoda","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca",20.243052,19.1979892737219,21.2881147262781,1.59,1.20515067639557,1.97484932360443,48.3,-31.7490898379006,128.349089837901,109.428571428571,35.1454910697516,183.711651787391,1.78833333333333,1.17305908323593,2.40360758343074,0.285468320478261,0.185299844791216,0.385636796165306
690119,"Cancer pagurus","Edible crab","Cancridae","Cancer","Malacostraca","Decapoda","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca",20.243052,19.1979892737219,21.2881147262781,1.59,1.20515067639557,1.97484932360443,48.3,-31.7490898379006,128.349089837901,109.428571428571,35.1454910697516,183.711651787391,1.78833333333333,1.17305908323593,2.40360758343074,0.285468320478261,0.185299844791216,0.385636796165306
690120,"Metapenaeus endeavouri","Endeavour shrimp","Penaeidae","Metapenaeus","Malacostraca","Decapoda","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca","Malacostraca",20.243052,19.1979892737219,21.2881147262781,1.59,1.20515067639557,1.97484932360443,48.3,-31.7490898379006,128.349089837901,109.428571428571,35.1454910697516,183.711651787391,1.78833333333333,1.17305908323593,2.40360758343074,0.285468320478261,0.185299844791216,0.385636796165306
690122,"Echinus esculentus","European edible sea urchin","Echinidae","Echinus","Echinoidea","Echinoida","Echinoidea","Global invertebrate","Global invertebrate","Global invertebrate","Global invertebrate","Global invertebrate",11.97,NA,NA,5.08,1.66705389608871,7.9201554116036,0.04,48.4825162980533,67.1674837019467,126.095858291667,75.2735571547974,176.918159428536,1.96871218181818,0.921441595189456,3.01598276844691,0.331356189798611,0.262993422995387,0.399718956601835
